,code
64653,-33.0
64654,-34.0
64655,-32.0
64656,-32.0
64657,-35.0
64658,-34.0
64659,-33.0
64660,-35.0
64661,-33.0
64662,-30.0
64663,-30.0
64664,-31.0
64665,-31.0
64666,-33.0
64667,-34.0
64668,-34.0
64669,-34.0
64670,-34.0
64671,-36.0
64672,-34.0
64673,-35.0
64674,-36.0
64675,-37.0
64676,-38.0
64677,-38.0
64678,-38.0
64679,-39.0
64680,-36.0
64681,-38.0
64682,-36.0
64683,-37.0
64684,-36.0
64685,-35.0
64686,-36.0
64687,-39.0
64688,-39.0
64689,-40.0
64690,-37.0
64691,-38.0
64692,-40.0
64693,-38.0
64694,-38.0
64695,-40.0
64696,-40.0
64697,-39.0
64698,-38.0
64699,-39.0
64700,-39.0
64701,-38.0
64702,-39.0
64703,-40.0
64704,-38.0
64705,-41.0
64706,-40.0
64707,-39.0
64708,-42.0
64709,-42.0
64710,-43.0
64711,-42.0
64712,-43.0
64713,-45.0
64714,-44.0
64715,-42.0
64716,-42.0
64717,-43.0
64718,-42.0
64719,-40.0
64720,-39.0
64721,-42.0
64722,-41.0
64723,-38.0
64724,-45.0
64725,-41.0
64726,-40.0
64727,-41.0
64728,-43.0
64729,-41.0
64730,-41.0
64731,-43.0
64732,-43.0
64733,-42.0
64734,-49.0
64735,-51.0
64736,-49.0
64737,-52.0
64738,-52.0
64739,-53.0
64740,-54.0
64741,-53.0
64742,-53.0
64743,-55.0
64744,-55.0
64745,-57.0
64746,-56.0
64747,-56.0
64748,-56.0
64749,-57.0
64750,-58.0
64751,-58.0
64752,-57.0
64753,-56.0
64754,-56.0
64755,-57.0
64756,-58.0
64757,-57.0
64758,-56.0
64759,-55.0
64760,-53.0
64761,-53.0
64762,-52.0
64763,-54.0
64764,-54.0
64765,-55.0
64766,-54.0
64767,-53.0
64768,-53.0
64769,-50.0
64770,-52.0
64771,-52.0
64772,-51.0
64773,-50.0
64774,-52.0
64775,-53.0
64776,-53.0
64777,-54.0
64778,-51.0
64779,-54.0
64780,-52.0
64781,-51.0
64782,-50.0
64783,-49.0
64784,-50.0
64785,-50.0
64786,-49.0
64787,-50.0
64788,-49.0
64789,-48.0
64790,-50.0
64791,-47.0
64792,-45.0
64793,-45.0
64794,-47.0
64795,-47.0
64796,-46.0
64797,-48.0
64798,-47.0
64799,-44.0
64800,-42.0
64801,-42.0
64802,-42.0
64803,-45.0
64804,-44.0
64805,-43.0
64806,-41.0
64807,-42.0
64808,-40.0
64809,-40.0
64810,-39.0
64811,-39.0
64812,-38.0
64813,-38.0
64814,-37.0
64815,-38.0
64816,-37.0
64817,-39.0
64818,-33.0
64819,-32.0
64820,-33.0
64821,-32.0
64822,-30.0
64823,-28.0
64824,-28.0
64825,-28.0
64826,-25.0
64827,-26.0
64828,-28.0
64829,-26.0
64830,-25.0
64831,-23.0
64832,-24.0
64833,-23.0
64834,-23.0
64835,-21.0
64836,-20.0
64837,-21.0
64838,-20.0
64839,-20.0
64840,-17.0
64841,-16.0
64842,-19.0
64843,-20.0
64844,-15.0
64845,-16.0
64846,-16.0
64847,-14.0
64848,-13.0
64849,-11.0
64850,-13.0
64851,-13.0
64852,-12.0
64853,-10.0
64854,-9.0
64855,-6.0
64856,-6.0
64857,-5.0
64858,-4.0
64859,-2.0
64860,-3.0
64861,-2.0
64862,-2.0
64863,-1.0
64864,-2.0
64865,-4.0
64866,-2.0
64867,1.0
64868,1.0
64869,-2.0
64870,-1.0
64871,1.0
64872,3.0
64873,3.0
64874,4.0
64875,3.0
64876,3.0
64877,6.0
64878,7.0
64879,3.0
64880,7.0
64881,6.0
64882,8.0
64883,8.0
64884,8.0
64885,11.0
64886,12.0
64887,14.0
64888,12.0
64889,12.0
64890,12.0
64891,12.0
64892,15.0
64893,17.0
64894,14.0
64895,17.0
64896,15.0
64897,14.0
64898,17.0
64899,18.0
64900,17.0
64901,16.0
64902,16.0
64903,19.0
64904,18.0
64905,15.0
64906,16.0
64907,15.0
64908,15.0
64909,14.0
64910,14.0
64911,15.0
64912,15.0
64913,17.0
64914,15.0
64915,16.0
64916,16.0
64917,15.0
64918,17.0
64919,19.0
64920,19.0
64921,19.0
64922,24.0
64923,23.0
64924,22.0
64925,21.0
64926,21.0
64927,21.0
64928,20.0
64929,21.0
64930,21.0
64931,20.0
64932,21.0
64933,20.0
64934,19.0
64935,19.0
64936,23.0
64937,21.0
64938,21.0
64939,19.0
64940,19.0
64941,19.0
64942,21.0
64943,20.0
64944,19.0
64945,19.0
64946,20.0
64947,20.0
64948,20.0
64949,19.0
64950,19.0
64951,21.0
64952,20.0
64953,21.0
64954,21.0
64955,21.0
64956,21.0
64957,19.0
64958,20.0
64959,21.0
64960,21.0
64961,20.0
64962,21.0
64963,21.0
64964,18.0
64965,21.0
64966,18.0
64967,18.0
64968,19.0
64969,17.0
64970,18.0
64971,17.0
64972,18.0
64973,18.0
64974,19.0
64975,16.0
64976,17.0
64977,20.0
64978,19.0
64979,18.0
64980,18.0
64981,20.0
64982,20.0
64983,20.0
64984,21.0
64985,20.0
64986,20.0
64987,22.0
64988,23.0
64989,25.0
64990,24.0
64991,26.0
64992,23.0
64993,24.0
64994,23.0
64995,22.0
64996,22.0
64997,22.0
64998,21.0
64999,22.0
65000,21.0
65001,21.0
65002,21.0
65003,22.0
65004,23.0
65005,21.0
65006,22.0
65007,21.0
65008,20.0
65009,24.0
65010,22.0
65011,21.0
65012,22.0
65013,24.0
65014,24.0
65015,24.0
65016,25.0
65017,23.0
65018,24.0
65019,26.0
65020,27.0
65021,26.0
65022,25.0
65023,26.0
65024,28.0
65025,27.0
65026,27.0
65027,27.0
65028,27.0
65029,27.0
65030,28.0
65031,29.0
65032,28.0
65033,27.0
65034,29.0
65035,28.0
65036,27.0
65037,27.0
65038,29.0
65039,28.0
65040,28.0
65041,31.0
65042,30.0
65043,29.0
65044,28.0
65045,30.0
65046,31.0
65047,28.0
65048,30.0
65049,31.0
65050,30.0
65051,32.0
65052,33.0
65053,32.0
65054,35.0
65055,36.0
65056,36.0
65057,34.0
65058,33.0
65059,34.0
65060,35.0
65061,35.0
65062,32.0
65063,35.0
65064,36.0
65065,34.0
65066,35.0
65067,35.0
65068,36.0
65069,33.0
65070,34.0
65071,33.0
65072,33.0
65073,34.0
65074,35.0
65075,35.0
65076,34.0
65077,33.0
65078,32.0
65079,32.0
65080,33.0
65081,34.0
65082,36.0
65083,36.0
65084,37.0
65085,36.0
65086,37.0
65087,37.0
65088,37.0
65089,35.0
65090,37.0
65091,38.0
65092,37.0
65093,36.0
65094,35.0
65095,34.0
65096,35.0
65097,34.0
65098,34.0
65099,35.0
65100,32.0
65101,33.0
65102,35.0
65103,34.0
65104,32.0
65105,35.0
65106,37.0
65107,34.0
65108,33.0
65109,32.0
65110,33.0
65111,31.0
65112,35.0
65113,33.0
65114,32.0
65115,31.0
65116,31.0
65117,30.0
65118,30.0
65119,28.0
65120,32.0
65121,31.0
65122,29.0
65123,30.0
65124,30.0
65125,30.0
65126,28.0
65127,26.0
65128,24.0
65129,25.0
65130,26.0
65131,24.0
65132,22.0
65133,21.0
65134,20.0
65135,21.0
65136,18.0
65137,19.0
65138,19.0
65139,18.0
65140,19.0
65141,19.0
65142,19.0
65143,20.0
65144,18.0
65145,20.0
65146,19.0
65147,17.0
65148,19.0
65149,19.0
65150,15.0
65151,15.0
65152,16.0
65153,16.0
65154,16.0
65155,16.0
65156,16.0
65157,13.0
65158,13.0
65159,15.0
65160,15.0
65161,13.0
65162,12.0
65163,12.0
65164,11.0
65165,12.0
65166,6.0
65167,8.0
65168,6.0
65169,5.0
65170,2.0
65171,3.0
65172,2.0
65173,2.0
65174,4.0
65175,4.0
65176,3.0
65177,2.0
65178,1.0
65179,1.0
65180,3.0
65181,2.0
65182,1.0
65183,1.0
65184,-1.0
65185,-3.0
65186,-2.0
65187,-1.0
65188,-1.0
65189,-3.0
65190,-4.0
65191,-4.0
65192,-5.0
65193,-6.0
65194,-6.0
65195,-7.0
65196,-6.0
65197,-7.0
65198,-7.0
65199,-7.0
65200,-11.0
65201,-12.0
65202,-9.0
65203,-9.0
65204,-10.0
65205,-10.0
65206,-10.0
65207,-9.0
65208,-11.0
65209,-12.0
65210,-12.0
65211,-12.0
65212,-11.0
65213,-11.0
65214,-10.0
65215,-12.0
65216,-9.0
65217,-10.0
65218,-11.0
65219,-12.0
65220,-12.0
65221,-13.0
65222,-13.0
65223,-14.0
65224,-17.0
65225,-16.0
65226,-16.0
65227,-15.0
65228,-16.0
65229,-18.0
65230,-18.0
65231,-20.0
65232,-19.0
65233,-18.0
65234,-17.0
65235,-19.0
65236,-17.0
65237,-18.0
65238,-17.0
65239,-16.0
65240,-15.0
65241,-17.0
65242,-15.0
65243,-15.0
65244,-17.0
65245,-17.0
65246,-17.0
65247,-15.0
65248,-16.0
65249,-15.0
65250,-16.0
65251,-14.0
65252,-15.0
65253,-16.0
65254,-17.0
65255,-17.0
65256,-15.0
65257,-14.0
65258,-15.0
65259,-17.0
65260,-16.0
65261,-13.0
65262,-14.0
65263,-13.0
65264,-14.0
65265,-15.0
65266,-14.0
65267,-15.0
65268,-14.0
65269,-15.0
65270,-14.0
65271,-11.0
65272,-13.0
65273,-10.0
65274,-11.0
65275,-11.0
65276,-13.0
65277,-11.0
65278,-10.0
65279,-8.0
65280,-8.0
65281,-9.0
65282,-9.0
65283,-10.0
65284,-10.0
65285,-12.0
65286,-11.0
65287,-10.0
65288,-12.0
65289,-11.0
65290,-12.0
65291,-10.0
65292,-12.0
65293,-13.0
65294,-10.0
65295,-8.0
65296,-9.0
65297,-11.0
65298,-9.0
65299,-10.0
65300,-11.0
65301,-11.0
65302,-12.0
65303,-10.0
65304,-11.0
65305,-11.0
65306,-13.0
65307,-11.0
65308,-11.0
65309,-9.0
65310,-10.0
65311,-9.0
65312,-12.0
65313,-11.0
65314,-11.0
65315,-11.0
65316,-10.0
65317,-9.0
65318,-7.0
65319,-7.0
65320,-9.0
65321,-8.0
65322,-9.0
65323,-11.0
65324,-12.0
65325,-12.0
65326,-12.0
65327,-10.0
65328,-11.0
65329,-12.0
65330,-13.0
65331,-11.0
65332,-10.0
65333,-11.0
65334,-10.0
65335,-11.0
65336,-11.0
65337,-10.0
65338,-10.0
65339,-9.0
65340,-9.0
65341,-10.0
65342,-10.0
65343,-10.0
65344,-10.0
65345,-12.0
65346,-12.0
65347,0.0
65348,41.0
65349,43.0
65350,41.0
65351,44.0
65352,47.0
65353,46.0
65354,43.0
65355,46.0
65356,47.0
65357,42.0
65358,39.0
65359,44.0
65360,42.0
65361,36.0
65362,29.0
65363,31.0
65364,27.0
65365,19.0
65366,15.0
65367,14.0
65368,11.0
65369,8.0
65370,5.0
65371,1.0
65372,-4.0
65373,-10.0
65374,-12.0
65375,-19.0
65376,-23.0
65377,-27.0
65378,-33.0
65379,-37.0
65380,-42.0
65381,-51.0
65382,-57.0
65383,-63.0
65384,-71.0
65385,-76.0
65386,-78.0
65387,-86.0
65388,-93.0
65389,-97.0
65390,-106.0
65391,-113.0
65392,-126.0
65393,-133.0
65394,-142.0
65395,-151.0
65396,-160.0
65397,-165.0
65398,-175.0
65399,-188.0
65400,-202.0
65401,-212.0
65402,-221.0
65403,-228.0
65404,-233.0
65405,-243.0
65406,-254.0
65407,-261.0
65408,-265.0
65409,-269.0
65410,-276.0
65411,-277.0
65412,-271.0
65413,-263.0
65414,-264.0
65415,-265.0
65416,-262.0
65417,-255.0
65418,-251.0
65419,-248.0
65420,-246.0
65421,-239.0
65422,-234.0
65423,-231.0
65424,-228.0
65425,-228.0
65426,-225.0
65427,-229.0
65428,-229.0
65429,-230.0
65430,-231.0
65431,-237.0
65432,-242.0
65433,-246.0
65434,-251.0
65435,-258.0
65436,-265.0
65437,-273.0
65438,-278.0
65439,-282.0
65440,-287.0
65441,-290.0
65442,-295.0
65443,-309.0
65444,-322.0
65445,-329.0
65446,-332.0
65447,-344.0
65448,-361.0
65449,-375.0
65450,-383.0
65451,-398.0
65452,-414.0
65453,-427.0
65454,-443.0
65455,-463.0
65456,-476.0
65457,-487.0
65458,-493.0
65459,-499.0
65460,-502.0
65461,-511.0
65462,-514.0
65463,-516.0
65464,-511.0
65465,-503.0
65466,-497.0
65467,-488.0
65468,-474.0
65469,-456.0
65470,-434.0
65471,-412.0
65472,-391.0
65473,-377.0
65474,-358.0
65475,-331.0
65476,-297.0
65477,-273.0
65478,-258.0
65479,-236.0
65480,-211.0
65481,-201.0
65482,-186.0
65483,-165.0
65484,-151.0
65485,-150.0
65486,-147.0
65487,-140.0
65488,-141.0
65489,-154.0
65490,-165.0
65491,-175.0
65492,-190.0
65493,-205.0
65494,-214.0
65495,-221.0
65496,-235.0
65497,-260.0
65498,-283.0
65499,-308.0
65500,-326.0
65501,-348.0
65502,-364.0
65503,-383.0
65504,-405.0
65505,-423.0
65506,-437.0
65507,-449.0
65508,-466.0
65509,-485.0
65510,-492.0
65511,-506.0
65512,-520.0
65513,-530.0
65514,-537.0
65515,-550.0
65516,-560.0
65517,-562.0
65518,-553.0
65519,-544.0
65520,-532.0
65521,-513.0
65522,-500.0
65523,-487.0
65524,-463.0
65525,-425.0
65526,-393.0
65527,-364.0
65528,-320.0
65529,-264.0
65530,-204.0
65531,-151.0
65532,-91.0
65533,-28.0
65534,25.0
65535,85.0
65536,161.0
65537,233.0
65538,291.0
65539,363.0
65540,449.0
65541,514.0
65542,561.0
65543,629.0
65544,712.0
65545,784.0
65546,843.0
65547,918.0
65548,998.0
65549,1067.0
65550,1139.0
65551,1217.0
65552,1296.0
65553,1365.0
65554,1443.0
65555,1523.0
65556,1588.0
65557,1635.0
65558,1688.0
65559,1747.0
65560,1783.0
65561,1798.0
65562,1822.0
65563,1853.0
65564,1860.0
65565,1837.0
65566,1820.0
65567,1805.0
65568,1769.0
65569,1719.0
65570,1661.0
65571,1588.0
65572,1491.0
65573,1392.0
65574,1295.0
65575,1186.0
65576,1046.0
65577,893.0
65578,730.0
65579,549.0
65580,359.0
65581,165.0
65582,-39.0
65583,-266.0
65584,-514.0
65585,-766.0
65586,-1024.0
65587,-1287.0
65588,-1555.0
65589,-1833.0
65590,-2134.0
65591,-2446.0
65592,-2772.0
65593,-3099.0
65594,-3427.0
65595,-3761.0
65596,-4092.0
65597,-4412.0
65598,-4731.0
65599,-5050.0
65600,-5347.0
65601,-5612.0
65602,-5870.0
65603,-6133.0
65604,-6379.0
65605,-6575.0
65606,-6743.0
65607,-6897.0
65608,-7011.0
65609,-7078.0
65610,-7133.0
65611,-7193.0
65612,-7222.0
65613,-7208.0
65614,-7183.0
65615,-7176.0
65616,-7168.0
65617,-7142.0
65618,-7106.0
65619,-7052.0
65620,-6959.0
65621,-6796.0
65622,-6560.0
65623,-6300.0
65624,-6049.0
65625,-5806.0
65626,-5574.0
65627,-5351.0
65628,-5135.0
65629,-4922.0
65630,-4372.0
65631,-3358.0
65632,-2148.0
65633,-999.0
65634,30.0
65635,935.0
65636,1729.0
65637,2421.0
65638,3025.0
65639,3545.0
65640,3992.0
65641,4371.0
65642,4688.0
65643,4953.0
65644,5170.0
65645,5343.0
65646,5479.0
65647,5579.0
65648,5647.0
65649,5692.0
65650,5708.0
65651,5706.0
65652,5682.0
65653,5645.0
65654,5592.0
65655,5528.0
65656,5453.0
65657,5368.0
65658,5275.0
65659,5178.0
65660,5072.0
65661,4963.0
65662,4851.0
65663,4737.0
65664,4618.0
65665,4499.0
65666,4380.0
65667,4260.0
65668,4140.0
65669,4019.0
65670,3901.0
65671,3784.0
65672,3666.0
65673,3550.0
65674,3438.0
65675,3326.0
65676,3217.0
65677,3109.0
65678,3006.0
65679,2904.0
65680,2803.0
65681,2707.0
65682,2612.0
65683,2517.0
65684,2429.0
65685,2339.0
65686,2255.0
65687,2172.0
65688,2093.0
65689,2013.0
65690,1940.0
65691,1868.0
65692,1796.0
65693,1728.0
65694,1664.0
65695,1598.0
65696,1537.0
65697,1477.0
65698,1420.0
65699,1365.0
65700,1310.0
65701,1259.0
65702,1207.0
65703,1160.0
65704,1115.0
65705,1066.0
65706,1025.0
65707,985.0
65708,944.0
65709,904.0
65710,983.0
65711,1292.0
65712,1498.0
65713,1663.0
65714,1798.0
65715,1916.0
65716,2012.0
65717,2099.0
65718,2175.0
65719,2236.0
65720,2290.0
65721,2341.0
65722,2378.0
65723,2404.0
65724,2422.0
65725,2450.0
65726,2469.0
65727,2467.0
65728,2455.0
65729,2446.0
65730,2435.0
65731,2411.0
65732,2370.0
65733,2328.0
65734,2283.0
65735,2232.0
65736,2168.0
65737,2097.0
65738,2027.0
65739,1964.0
65740,1912.0
65741,1864.0
65742,1829.0
65743,1806.0
65744,1801.0
65745,1807.0
65746,1816.0
65747,1831.0
65748,1859.0
65749,1897.0
65750,1938.0
65751,1984.0
65752,2039.0
65753,2088.0
65754,2118.0
65755,2133.0
65756,2132.0
65757,2109.0
65758,2064.0
65759,2000.0
65760,1900.0
65761,1764.0
65762,1594.0
65763,1396.0
65764,1174.0
65765,934.0
65766,677.0
65767,399.0
65768,119.0
65769,-152.0
65770,-434.0
65771,-720.0
65772,-993.0
65773,-1250.0
65774,-1514.0
65775,-1771.0
65776,-2003.0
65777,-2198.0
65778,-2378.0
65779,-2566.0
65780,-2748.0
65781,-2908.0
65782,-3045.0
65783,-3186.0
65784,-3334.0
65785,-3468.0
65786,-3578.0
65787,-3682.0
65788,-3788.0
65789,-3877.0
65790,-3940.0
65791,-3987.0
65792,-4019.0
65793,-4036.0
65794,-4036.0
65795,-4023.0
65796,-3980.0
65797,-3903.0
65798,-3804.0
65799,-3696.0
65800,-3569.0
65801,-3418.0
65802,-3245.0
65803,-3053.0
65804,-2857.0
65805,-2670.0
65806,-2492.0
65807,-2318.0
65808,-2156.0
65809,-2016.0
65810,-1900.0
65811,-1806.0
65812,-1717.0
65813,-1644.0
65814,-1610.0
65815,-1603.0
65816,-1606.0
65817,-1634.0
65818,-1685.0
65819,-1746.0
65820,-1815.0
65821,-1865.0
65822,-1945.0
65823,-2015.0
65824,-2069.0
65825,-2104.0
65826,-2123.0
65827,-2115.0
65828,-2081.0
65829,-2018.0
65830,-1927.0
65831,-1818.0
65832,-1691.0
65833,-1539.0
65834,-1366.0
65835,-1177.0
65836,-990.0
65837,-801.0
65838,-597.0
65839,-383.0
65840,-194.0
65841,-24.0
65842,156.0
65843,342.0
65844,515.0
65845,662.0
65846,800.0
65847,948.0
65848,1082.0
65849,1190.0
65850,1278.0
65851,1372.0
65852,1470.0
65853,1561.0
65854,1634.0
65855,1701.0
65856,1767.0
65857,1831.0
65858,1887.0
65859,1943.0
65860,2005.0
65861,2066.0
65862,2105.0
65863,2138.0
65864,2171.0
65865,2193.0
65866,2193.0
65867,2175.0
65868,2153.0
65869,2124.0
65870,2079.0
65871,2025.0
65872,1973.0
65873,1919.0
65874,1838.0
65875,1728.0
65876,1623.0
65877,1538.0
65878,1445.0
65879,1335.0
65880,1235.0
65881,1150.0
65882,1071.0
65883,992.0
65884,935.0
65885,904.0
65886,886.0
65887,875.0
65888,886.0
65889,923.0
65890,969.0
65891,1011.0
65892,1059.0
65893,1133.0
65894,1231.0
65895,1344.0
65896,1465.0
65897,1593.0
65898,1734.0
65899,1892.0
65900,2051.0
65901,2203.0
65902,2364.0
65903,2554.0
65904,2768.0
65905,2988.0
65906,3214.0
65907,3463.0
65908,3742.0
65909,4039.0
65910,4349.0
65911,4667.0
65912,5000.0
65913,5343.0
65914,5670.0
65915,5994.0
65916,6320.0
65917,6630.0
65918,6914.0
65919,7190.0
65920,7471.0
65921,7716.0
65922,7906.0
65923,8072.0
65924,8195.0
65925,8204.0
65926,8204.0
65927,8204.0
65928,8204.0
65929,8204.0
65930,8195.0
65931,8067.0
65932,7887.0
65933,7686.0
65934,7458.0
65935,7195.0
65936,6915.0
65937,6620.0
65938,6302.0
65939,5956.0
65940,5587.0
65941,5198.0
65942,4792.0
65943,4392.0
65944,3990.0
65945,3583.0
65946,3168.0
65947,2755.0
65948,2350.0
65949,1947.0
65950,1572.0
65951,1218.0
65952,869.0
65953,531.0
65954,218.0
65955,-81.0
65956,-367.0
65957,-630.0
65958,-873.0
65959,-1100.0
65960,-1287.0
65961,-1440.0
65962,-1577.0
65963,-1705.0
65964,-1828.0
65965,-1951.0
65966,-2054.0
65967,-2138.0
65968,-2221.0
65969,-2306.0
65970,-2398.0
65971,-2500.0
65972,-2595.0
65973,-2677.0
65974,-2758.0
65975,-2839.0
65976,-2902.0
65977,-2953.0
65978,-3006.0
65979,-3065.0
65980,-3122.0
65981,-3174.0
65982,-3238.0
65983,-3311.0
65984,-3372.0
65985,-3414.0
65986,-3460.0
65987,-3509.0
65988,-3552.0
65989,-3570.0
65990,-3581.0
65991,-3597.0
65992,-3600.0
65993,-3568.0
65994,-3516.0
65995,-3464.0
65996,-3392.0
65997,-3297.0
65998,-3188.0
65999,-3066.0
66000,-2922.0
66001,-2762.0
66002,-2584.0
66003,-2383.0
66004,-2164.0
66005,-1939.0
66006,-1692.0
66007,-1446.0
66008,-1206.0
66009,-952.0
66010,-676.0
66011,-382.0
66012,-103.0
66013,152.0
66014,393.0
66015,619.0
66016,838.0
66017,1049.0
66018,1223.0
66019,1367.0
66020,1495.0
66021,1596.0
66022,1676.0
66023,1741.0
66024,1789.0
66025,1820.0
66026,1842.0
66027,1862.0
66028,1853.0
66029,1821.0
66030,1793.0
66031,1771.0
66032,1750.0
66033,1730.0
66034,1711.0
66035,1705.0
66036,1708.0
66037,1710.0
66038,1699.0
66039,1696.0
66040,1706.0
66041,1724.0
66042,1728.0
66043,1697.0
66044,1656.0
66045,1618.0
66046,1575.0
66047,1514.0
66048,1435.0
66049,1364.0
66050,1284.0
66051,1182.0
66052,1064.0
66053,956.0
66054,851.0
66055,730.0
66056,597.0
66057,487.0
66058,394.0
66059,306.0
66060,219.0
66061,162.0
66062,134.0
66063,109.0
66064,80.0
66065,75.0
66066,112.0
66067,160.0
66068,213.0
66069,270.0
66070,339.0
66071,402.0
66072,447.0
66073,475.0
66074,439.0
66075,193.0
66076,-481.0
66077,-1378.0
66078,-2225.0
66079,-2970.0
66080,-3613.0
66081,-4165.0
66082,-4641.0
66083,-5045.0
66084,-5388.0
66085,-5676.0
66086,-5913.0
66087,-6099.0
66088,-6242.0
66089,-6347.0
66090,-6420.0
66091,-6462.0
66092,-6478.0
66093,-6472.0
66094,-6449.0
66095,-6407.0
66096,-6349.0
66097,-6275.0
66098,-6188.0
66099,-6093.0
66100,-5987.0
66101,-5878.0
66102,-5758.0
66103,-5634.0
66104,-5510.0
66105,-5382.0
66106,-5249.0
66107,-5115.0
66108,-4981.0
66109,-4847.0
66110,-4711.0
66111,-4576.0
66112,-4444.0
66113,-4310.0
66114,-4179.0
66115,-4050.0
66116,-3922.0
66117,-3796.0
66118,-3675.0
66119,-3553.0
66120,-3435.0
66121,-3318.0
66122,-3205.0
66123,-3093.0
66124,-2985.0
66125,-2877.0
66126,-2777.0
66127,-2677.0
66128,-2579.0
66129,-2484.0
66130,-2392.0
66131,-2302.0
66132,-2215.0
66133,-2129.0
66134,-2047.0
66135,-1965.0
66136,-1887.0
66137,-1811.0
66138,-1739.0
66139,-1671.0
66140,-1605.0
66141,-1541.0
66142,-1476.0
66143,-1415.0
66144,-1357.0
66145,-1302.0
66146,-1248.0
66147,-1197.0
66148,-1148.0
66149,-1099.0
66150,-1054.0
66151,-1010.0
66152,-967.0
66153,-924.0
66154,-884.0
66155,-845.0
66156,-807.0
66157,-772.0
66158,-736.0
66159,-703.0
66160,-672.0
66161,-640.0
66162,-611.0
66163,-581.0
66164,-553.0
66165,-525.0
66166,-498.0
66167,-473.0
66168,-447.0
66169,-428.0
66170,-403.0
66171,-385.0
66172,-368.0
66173,-546.0
66174,-1165.0
66175,-1647.0
66176,-2095.0
66177,-2501.0
66178,-2835.0
66179,-3081.0
66180,-3286.0
66181,-3460.0
66182,-3584.0
66183,-3644.0
66184,-3670.0
66185,-3688.0
66186,-3699.0
66187,-3702.0
66188,-3694.0
66189,-3675.0
66190,-3646.0
66191,-3601.0
66192,-3549.0
66193,-3503.0
66194,-3471.0
66195,-3435.0
66196,-3372.0
66197,-3299.0
66198,-3253.0
66199,-3209.0
66200,-3153.0
66201,-3102.0
66202,-3070.0
66203,-3033.0
66204,-2974.0
66205,-2909.0
66206,-2880.0
66207,-2864.0
66208,-2836.0
66209,-2806.0
66210,-2799.0
66211,-2810.0
66212,-2840.0
66213,-2871.0
66214,-2908.0
66215,-2950.0
66216,-3020.0
66217,-3101.0
66218,-3182.0
66219,-3282.0
66220,-3402.0
66221,-3515.0
66222,-3646.0
66223,-3781.0
66224,-3920.0
66225,-4049.0
66226,-4155.0
66227,-4235.0
66228,-4291.0
66229,-4324.0
66230,-4295.0
66231,-4176.0
66232,-4020.0
66233,-3860.0
66234,-3707.0
66235,-3559.0
66236,-3419.0
66237,-3284.0
66238,-3153.0
66239,-3029.0
66240,-2910.0
66241,-2795.0
66242,-2684.0
66243,-2578.0
66244,-2477.0
66245,-2379.0
66246,-2285.0
66247,-2197.0
66248,-2111.0
66249,-2028.0
66250,-1948.0
66251,-1872.0
66252,-1800.0
66253,-1731.0
66254,-1662.0
66255,-1597.0
66256,-1538.0
66257,-1477.0
66258,-1420.0
66259,-1366.0
66260,-1313.0
66261,-1262.0
66262,-1215.0
66263,-1167.0
66264,-1123.0
66265,-1078.0
66266,-1040.0
66267,-998.0
66268,-962.0
66269,-925.0
66270,-891.0
66271,-857.0
66272,-824.0
66273,-793.0
66274,-761.0
66275,-732.0
66276,-707.0
66277,-679.0
66278,-653.0
66279,-629.0
66280,-606.0
66281,-583.0
66282,-561.0
66283,-540.0
66284,-521.0
66285,-502.0
66286,-483.0
66287,-465.0
66288,-448.0
66289,-431.0
66290,-415.0
66291,-400.0
66292,-384.0
66293,-371.0
66294,-357.0
66295,-344.0
66296,-332.0
66297,-319.0
66298,-308.0
66299,-298.0
66300,-287.0
66301,-276.0
66302,-267.0
66303,-257.0
66304,-248.0
66305,-239.0
66306,-229.0
66307,-222.0
66308,0.0
66309,42.0
66310,45.0
66311,50.0
66312,53.0
66313,51.0
66314,50.0
66315,56.0
66316,60.0
66317,58.0
66318,52.0
66319,50.0
66320,56.0
66321,51.0
66322,45.0
66323,43.0
66324,40.0
66325,35.0
66326,33.0
66327,29.0
66328,21.0
66329,17.0
66330,16.0
66331,13.0
66332,2.0
66333,-4.0
66334,-6.0
66335,-9.0
66336,-20.0
66337,-32.0
66338,-33.0
66339,-28.0
66340,-31.0
66341,-40.0
66342,-46.0
66343,-47.0
66344,-48.0
66345,-44.0
66346,-43.0
66347,-40.0
66348,-37.0
66349,-36.0
66350,-32.0
66351,-25.0
66352,-23.0
66353,-18.0
66354,-9.0
66355,-1.0
66356,5.0
66357,7.0
66358,7.0
66359,12.0
66360,17.0
66361,22.0
66362,23.0
66363,20.0
66364,23.0
66365,27.0
66366,27.0
66367,21.0
66368,17.0
66369,17.0
66370,16.0
66371,15.0
66372,11.0
66373,11.0
66374,12.0
66375,12.0
66376,8.0
66377,7.0
66378,9.0
66379,3.0
66380,-4.0
66381,-6.0
66382,-4.0
66383,-6.0
66384,-8.0
66385,-7.0
66386,-8.0
66387,-19.0
66388,-29.0
66389,-25.0
66390,-25.0
66391,-33.0
66392,-38.0
66393,-35.0
66394,-35.0
66395,-44.0
66396,-47.0
66397,-42.0
66398,-39.0
66399,-42.0
66400,-47.0
66401,-43.0
66402,-41.0
66403,-40.0
66404,-36.0
66405,-36.0
66406,-40.0
66407,-41.0
66408,-29.0
66409,-23.0
66410,-29.0
66411,-33.0
66412,-23.0
66413,-20.0
66414,-30.0
66415,-34.0
66416,-20.0
66417,-11.0
66418,-16.0
